66.29360474347322,0,-20.71607899044615,0,-9.04484085923346,-9.118197808982337,-29.87097368991103,0,-13.27876186709676,-1.729054649039752,17.13008084455483
0,1.992550580703107,0,0,0,0,0,-0.9028945342354233,-0.201604336811561,-0.6323235929160916,0
-20.71643583869837,0,93.98386163559356,0,-35.65343878204897,1.932876726773078,-2.782504250253201,0,-17.61423849014292,-1.287378958336271,-17.78539890384983
0,0,0,2.790761388318101,0,0,0,-2.245408104634617,0,0,0
-9.045120202432065,0,-35.65335964027967,0,82.55844933920456,-3.777256429705779,0.9287859016533464,0,-25.76406467881506,2.720790467514323,-12.15841535551755
-9.116563995299618,0,1.934827798592865,0,-3.775367000924684,9.332312828275906,-0.0157609435047957,0,2.977348033634931,-2.192029203964019,1.357259597642116
-29.87142395106147,0,-2.782592424883879,0,0.9286173504456451,-0.01781653105406474,81.12501068667787,0,0.3978117245252706,0.1511945066544536,-50.19633453121067
0,-0.902894534508891,0,-2.245408104741387,0,0,0,3.33855975756847,0,0,0
-13.27903337524916,-0.2018550918965526,-17.61415329672161,0,-25.76405815388323,2.975468687161138,0.3979886655703315,0,60.61952139014793,-9.408834339169612,2.263608195819878
-1.728754026437481,-0.6322041788880564,-1.286747924506641,0,2.721350427361162,-2.193296560610472,0.1516007864559616,0,-9.408281951577742,11.98452855436616,0.5663277844859044
17.12946224585576,0,-17.78566123392622,0,-12.1587581296328,1.355072941073346,-50.19651328273287,0,2.263264738309026,0.565445907609973,59.58752803671614
